time, node_id, port_id, bandwidth
700000, 29, 1, 10.548160
700000, 29, 2, 10.548160
700000, 30, 3, 10.620160
700000, 30, 4, 0.072000
700000, 30, 6, 0.072000
700000, 30, 7, 10.548160
700000, 31, 1, 21.096320
700000, 31, 2, 0.072000
700000, 31, 3, 0.072000
700000, 31, 4, 0.033600
700000, 31, 6, 0.144000
700000, 31, 7, 0.072000
700000, 32, 1, 0.072000
700000, 32, 2, 0.072000
700000, 32, 3, 10.548160
700000, 32, 4, 10.548160
700000, 32, 6, 0.144000
700000, 32, 7, 31.644480
700000, 32, 8, 21.096320
700000, 33, 1, 10.620160
700000, 33, 2, 0.072000
700000, 33, 4, 0.067200
700000, 33, 5, 0.072000
700000, 33, 7, 10.548160
700000, 33, 8, 10.620160
700000, 34, 1, 0.072000
700000, 34, 2, 10.620160
700000, 34, 3, 0.072000
700000, 34, 4, 10.548160
700000, 34, 5, 21.168320
700000, 34, 7, 0.072000
700000, 34, 8, 31.788480
700000, 35, 1, 0.072000
700000, 35, 2, 0.072000
700000, 35, 3, 10.548160
700000, 35, 5, 0.038400
700000, 35, 6, 0.072000
700000, 35, 7, 1.448320
700000, 35, 8, 10.548160
700000, 36, 1, 31.644480
700000, 36, 2, 21.096320
700000, 36, 4, 0.072000
700000, 36, 6, 0.144000
700000, 36, 7, 21.240320
700000, 36, 8, 10.586560
700000, 37, 1, 0.072000
700000, 37, 4, 10.548160
700000, 37, 6, 0.072000
700000, 37, 7, 10.620160
700000, 37, 8, 21.096320
700000, 38, 1, 10.692160
700000, 38, 2, 0.052800
700000, 38, 3, 10.548160
700000, 38, 4, 0.072000
700000, 38, 5, 10.548160
700000, 38, 7, 10.600960
700000, 39, 1, 0.115200
700000, 39, 2, 10.548160
700000, 39, 3, 21.096320
700000, 39, 4, 0.144000
700000, 40, 1, 10.692160
700000, 40, 2, 10.692160
700000, 40, 3, 0.072000
700000, 40, 5, 10.692160
700000, 40, 6, 0.072000
700000, 40, 8, 10.548160
700000, 41, 1, 0.288000
700000, 41, 2, 10.548160
700000, 41, 3, 10.620160
700000, 41, 4, 10.620160
700000, 41, 5, 10.548160
700000, 41, 6, 0.072000
700000, 41, 8, 10.548160
700000, 42, 2, 0.072000
700000, 42, 3, 0.072000
700000, 42, 4, 10.692160
700000, 42, 5, 0.072000
700000, 42, 6, 10.548160
700000, 42, 8, 10.548160
700000, 43, 1, 10.548160
700000, 43, 2, 10.692160
700000, 43, 3, 0.072000
700000, 43, 5, 10.548160
700000, 43, 6, 0.072000
700000, 43, 7, 0.072000
700000, 43, 8, 10.620160
700000, 44, 1, 10.620160
700000, 44, 2, 10.548160
700000, 44, 3, 0.216000
700000, 44, 4, 0.072000
700000, 44, 5, 21.240320
700000, 44, 7, 10.620160
700000, 44, 8, 10.548160
700000, 45, 1, 31.644480
700000, 45, 3, 21.168320
700000, 45, 5, 10.548160
700000, 45, 6, 0.072000
700000, 45, 7, 0.105600
700000, 46, 1, 0.144000
700000, 46, 2, 10.548160
700000, 46, 4, 10.548160
700000, 46, 5, 0.182400
700000, 46, 7, 0.144000
700000, 46, 8, 10.620160
700000, 47, 1, 10.548160
700000, 47, 3, 10.620160
700000, 47, 4, 21.168320
700000, 47, 5, 10.548160
700000, 47, 6, 0.072000
700000, 47, 7, 10.692160
700000, 47, 8, 0.072000
700000, 48, 2, 10.548160
700000, 48, 4, 10.620160
700000, 48, 5, 10.548160
700000, 48, 6, 10.548160
700000, 48, 8, 10.548160
700000, 49, 2, 10.548160
700000, 49, 3, 10.548160
700000, 49, 4, 10.548160
700000, 49, 5, 16.413440
700000, 49, 6, 0.072000
700000, 49, 7, 0.072000
700000, 49, 8, 0.072000
700000, 50, 2, 21.168320
700000, 50, 3, 0.009600
700000, 50, 4, 0.072000
700000, 50, 5, 10.548160
700000, 50, 6, 7.241600
700000, 50, 7, 0.072000
700000, 51, 1, 10.620160
700000, 51, 2, 10.548160
700000, 51, 3, 0.072000
700000, 51, 4, 0.072000
700000, 51, 5, 10.548160
700000, 51, 6, 10.548160
700000, 51, 7, 31.644480
700000, 52, 2, 21.096320
700000, 52, 3, 10.620160
700000, 52, 4, 10.548160
700000, 52, 7, 10.548160
700000, 53, 1, 21.096320
700000, 53, 3, 10.548160
700000, 53, 4, 10.548160
700000, 53, 5, 10.620160
700000, 53, 6, 10.620160
700000, 53, 7, 21.096320
700000, 53, 8, 10.692160
700000, 54, 1, 0.072000
700000, 54, 2, 21.168320
700000, 54, 3, 0.072000
700000, 54, 4, 10.548160
700000, 54, 5, 0.072000
700000, 54, 7, 21.240320
700000, 54, 8, 21.129920
700000, 55, 1, 0.072000
700000, 55, 3, 0.072000
700000, 55, 4, 10.548160
700000, 55, 5, 10.548160
700000, 55, 6, 10.548160
700000, 55, 8, 21.168320
700000, 56, 2, 0.072000
700000, 56, 3, 10.620160
700000, 56, 4, 10.692160
700000, 56, 6, 10.548160
700000, 56, 7, 0.072000
700000, 57, 4, 10.692160
700000, 57, 5, 0.072000
700000, 57, 6, 21.096320
700000, 57, 8, 10.548160
700000, 58, 1, 10.620160
700000, 58, 2, 10.692160
700000, 58, 3, 0.072000
700000, 58, 4, 10.620160
700000, 58, 5, 10.764160
700000, 58, 6, 21.096320
700000, 58, 7, 21.096320
700000, 58, 8, 0.072000
700000, 59, 1, 10.548160
700000, 59, 2, 0.072000
700000, 59, 3, 0.072000
700000, 59, 5, 0.072000
700000, 59, 6, 0.144000
700000, 59, 8, 10.548160
700000, 60, 3, 10.610560
700000, 60, 4, 0.072000
700000, 60, 6, 21.240320
700000, 60, 7, 10.620160
700000, 60, 8, 0.144000
700000, 61, 3, 31.644480
700000, 61, 5, 10.548160
700000, 61, 6, 0.144000
700000, 61, 7, 0.072000
700000, 61, 8, 10.548160
700000, 62, 1, 21.168320
700000, 62, 6, 31.644480
700000, 62, 7, 5.069120
700000, 62, 8, 0.072000
700000, 63, 1, 0.072000
700000, 63, 2, 0.072000
700000, 63, 3, 12.802240
700000, 63, 4, 31.644480
700000, 63, 5, 9.558080
700000, 63, 6, 10.548160
700000, 63, 7, 0.038400
700000, 63, 8, 10.548160
700000, 64, 1, 21.168320
700000, 64, 2, 10.548160
700000, 64, 3, 10.620160
700000, 64, 5, 10.548160
700000, 64, 6, 21.096320
700000, 64, 7, 0.144000
700000, 64, 8, 31.644480
700000, 65, 2, 0.072000
700000, 65, 3, 10.548160
700000, 65, 6, 0.072000
700000, 65, 7, 10.548160
700000, 65, 8, 0.144000
700000, 66, 2, 0.072000
700000, 66, 3, 21.096320
700000, 66, 4, 10.548160
700000, 66, 5, 10.653760
700000, 66, 6, 10.620160
700000, 66, 7, 0.072000
700000, 67, 1, 0.072000
700000, 67, 3, 10.615360
700000, 67, 4, 10.620160
700000, 67, 6, 0.043200
700000, 67, 7, 0.072000
700000, 68, 1, 10.548160
700000, 68, 2, 21.096320
700000, 68, 4, 31.644480
700000, 68, 6, 10.548160
700000, 68, 7, 0.072000
700000, 69, 2, 10.620160
700000, 69, 5, 10.548160
700000, 69, 6, 0.072000
700000, 69, 7, 0.216000
700000, 69, 8, 0.072000
700000, 70, 1, 10.663360
700000, 70, 2, 10.620160
700000, 70, 3, 10.548160
700000, 70, 4, 10.548160
700000, 70, 5, 21.389120
700000, 70, 6, 21.096320
700000, 70, 7, 0.072000
700000, 70, 8, 10.620160
700000, 71, 4, 10.548160
700000, 71, 5, 31.644480
700000, 71, 6, 21.168320
700000, 71, 7, 12.792640
700000, 71, 8, 0.072000
700000, 72, 1, 0.144000
700000, 72, 2, 0.072000
700000, 72, 3, 10.620160
700000, 72, 4, 10.620160
700000, 72, 6, 0.072000
700000, 72, 7, 5.793280
700000, 72, 8, 0.288000
700000, 73, 1, 10.692160
700000, 73, 2, 21.096320
700000, 73, 3, 10.620160
700000, 73, 4, 21.240320
700000, 73, 5, 21.096320
700000, 73, 6, 21.096320
700000, 73, 8, 0.144000
700000, 74, 1, 0.072000
700000, 74, 2, 10.620160
700000, 74, 4, 0.302400
700000, 74, 6, 10.620160
700000, 74, 7, 21.168320
700000, 75, 1, 0.072000
700000, 75, 2, 10.620160
700000, 75, 3, 10.620160
700000, 75, 4, 10.548160
700000, 75, 5, 10.548160
700000, 75, 6, 10.548160
700000, 75, 7, 10.548160
700000, 75, 8, 0.144000
700000, 76, 2, 21.168320
700000, 76, 3, 0.072000
700000, 76, 4, 10.548160
700000, 76, 5, 10.620160
700000, 76, 6, 0.144000
700000, 76, 7, 0.072000
700000, 76, 8, 0.072000
700000, 77, 1, 10.548160
700000, 77, 4, 0.072000
700000, 77, 5, 0.072000
700000, 77, 6, 10.548160
700000, 77, 7, 0.043200
700000, 77, 8, 0.072000
700000, 78, 3, 0.144000
700000, 78, 5, 10.620160
700000, 78, 6, 10.548160
700000, 78, 7, 13.588800
700000, 78, 8, 5.793280
700000, 79, 2, 10.692160
700000, 79, 3, 10.548160
700000, 79, 4, 21.096320
700000, 79, 6, 0.072000
700000, 79, 7, 0.072000
700000, 79, 8, 21.240320
700000, 80, 1, 21.096320
700000, 80, 2, 0.052800
700000, 80, 3, 10.548160
700000, 80, 4, 10.620160
700000, 80, 5, 10.764160
700000, 80, 8, 10.548160
700000, 81, 2, 0.072000
700000, 81, 3, 10.548160
700000, 81, 4, 10.586560
700000, 81, 5, 10.548160
700000, 81, 6, 10.586560
700000, 81, 8, 0.072000
700000, 82, 1, 10.548160
700000, 82, 2, 0.072000
700000, 82, 3, 0.288000
700000, 82, 4, 10.548160
700000, 82, 5, 10.620160
700000, 82, 6, 10.620160
700000, 82, 8, 10.548160
700000, 83, 1, 10.548160
700000, 83, 2, 21.225920
700000, 83, 3, 0.144000
700000, 83, 4, 0.062400
700000, 83, 5, 0.072000
700000, 83, 6, 10.548160
700000, 83, 7, 0.072000
700000, 84, 1, 0.144000
700000, 84, 2, 10.548160
700000, 84, 3, 10.548160
700000, 84, 5, 10.548160
700000, 84, 7, 0.062400
700000, 84, 8, 0.072000
700000, 85, 1, 10.548160
700000, 85, 2, 10.620160
700000, 85, 3, 10.548160
700000, 85, 5, 0.072000
700000, 86, 1, 0.072000
700000, 86, 2, 10.548160
700000, 86, 3, 10.620160
700000, 86, 5, 0.072000
700000, 86, 6, 0.072000
700000, 86, 7, 10.620160
700000, 86, 8, 0.072000
700000, 87, 1, 10.548160
700000, 87, 2, 0.072000
700000, 87, 3, 0.072000
700000, 87, 4, 10.620160
700000, 87, 5, 10.692160
700000, 87, 6, 10.548160
700000, 87, 7, 21.096320
700000, 87, 8, 31.644480
700000, 88, 1, 10.620160
700000, 88, 2, 0.144000
700000, 88, 3, 21.168320
700000, 88, 4, 10.725760
700000, 88, 5, 0.072000
700000, 88, 7, 10.548160
700000, 88, 8, 10.548160
700000, 89, 1, 0.072000
700000, 89, 2, 0.072000
700000, 89, 4, 0.072000
700000, 89, 5, 10.548160
700000, 89, 6, 0.072000
700000, 89, 7, 10.548160
700000, 89, 8, 10.548160
800000, 0, 1, 223.047360
800000, 0, 2, 27.587520
800000, 1, 1, 204.509440
800000, 1, 2, 24.618880
800000, 2, 1, 185.480000
800000, 2, 2, 21.312320
800000, 3, 1, 159.499200
800000, 3, 2, 21.240320
800000, 4, 1, 169.850560
800000, 4, 2, 21.317120
800000, 5, 1, 216.870080
800000, 5, 2, 28.616000
800000, 6, 1, 223.004160
800000, 6, 2, 10.807360
800000, 7, 1, 223.433280
800000, 7, 2, 31.798080
800000, 8, 1, 233.633920
800000, 8, 2, 26.805760
800000, 9, 1, 180.902720
800000, 9, 2, 31.860480
800000, 10, 1, 161.304640
800000, 10, 2, 21.312320
800000, 11, 1, 137.925440
800000, 11, 2, 21.650240
800000, 12, 1, 174.895360
800000, 12, 2, 21.240320
800000, 13, 1, 200.176320
800000, 13, 2, 27.191680
800000, 14, 1, 237.463040
800000, 14, 2, 21.365120
800000, 15, 1, 228.622400
800000, 15, 2, 37.991680
800000, 16, 1, 224.881600
800000, 16, 2, 222.922560
800000, 16, 3, 205.732160
800000, 16, 4, 186.606720
800000, 16, 5, 159.374400
800000, 16, 6, 170.268160
800000, 16, 7, 218.683200
800000, 16, 8, 223.052160
800000, 17, 1, 230.432640
800000, 17, 2, 233.283520
800000, 17, 3, 180.437120
800000, 17, 4, 162.498560
800000, 17, 5, 139.474560
800000, 17, 6, 176.766080
800000, 17, 7, 202.051840
800000, 17, 8, 239.117760
800000, 18, 1, 42.408640
800000, 18, 2, 31.860480
800000, 18, 5, 0.024000
800000, 18, 6, 0.072000
800000, 18, 11, 9.099840
800000, 18, 12, 10.620160
800000, 18, 21, 9.099840
800000, 18, 22, 0.072000
800000, 18, 41, 0.072000
800000, 18, 43, 10.548160
800000, 18, 44, 0.144000
800000, 18, 50, 9.099840
800000, 18, 63, 10.620160
800000, 19, 1, 31.860480
800000, 19, 2, 31.889280
800000, 19, 36, 0.072000
800000, 19, 37, 10.548160
800000, 19, 38, 10.548160
800000, 19, 40, 17.475520
800000, 19, 41, 0.072000
800000, 19, 42, 0.072000
800000, 19, 45, 0.072000
800000, 19, 46, 9.099840
800000, 19, 54, 0.072000
800000, 19, 60, 0.072000
800000, 19, 64, 10.548160
800000, 20, 1, 31.802880
800000, 20, 2, 31.812480
800000, 20, 7, 10.548160
800000, 20, 10, 0.072000
800000, 20, 11, 10.548160
800000, 20, 15, 0.072000
800000, 20, 32, 10.548160
800000, 20, 33, 0.072000
800000, 20, 36, 0.072000
800000, 20, 39, 0.072000
800000, 20, 45, 10.548160
800000, 20, 52, 0.072000
800000, 21, 1, 21.249920
800000, 21, 2, 21.365120
800000, 21, 13, 0.072000
800000, 21, 14, 10.548160
800000, 21, 24, 0.072000
800000, 21, 26, 2.582400
800000, 21, 28, 0.072000
800000, 21, 49, 10.548160
800000, 21, 54, 10.548160
800000, 21, 65, 10.620160
800000, 22, 1, 29.402560
800000, 22, 2, 21.321920
800000, 22, 8, 0.033600
800000, 22, 27, 0.409920
800000, 22, 28, 0.072000
800000, 22, 31, 0.072000
800000, 22, 36, 0.072000
800000, 22, 37, 10.548160
800000, 22, 49, 10.548160
800000, 22, 50, 10.548160
800000, 22, 51, 0.129600
800000, 22, 52, 10.548160
800000, 22, 60, 0.004800
800000, 23, 1, 23.966720
800000, 23, 2, 27.273280
800000, 23, 3, 10.600960
800000, 23, 12, 8.375680
800000, 23, 16, 0.072000
800000, 23, 19, 0.072000
800000, 23, 23, 0.024000
800000, 23, 28, 0.072000
800000, 23, 39, 4.754880
800000, 23, 45, 10.548160
800000, 23, 47, 0.052800
800000, 23, 48, 6.927360
800000, 23, 49, 4.030720
800000, 23, 55, 16.027200
800000, 23, 66, 0.072000
800000, 24, 1, 35.138240
800000, 24, 2, 37.320320
800000, 24, 7, 0.072000
800000, 24, 13, 0.144000
800000, 24, 24, 0.067200
800000, 24, 35, 10.548160
800000, 24, 37, 0.072000
800000, 24, 50, 0.072000
800000, 24, 55, 1.858240
800000, 24, 58, 0.057600
800000, 24, 60, 10.620160
800000, 24, 63, 10.548160
800000, 25, 1, 21.365120
800000, 25, 2, 18.487680
800000, 25, 5, 10.548160
800000, 25, 15, 0.091200
800000, 25, 16, 0.072000
800000, 25, 18, 10.548160
800000, 25, 22, 0.024000
800000, 25, 25, 10.548160
800000, 25, 30, 10.548160
800000, 25, 40, 0.072000
800000, 25, 46, 9.171840
800000, 25, 56, 10.548160
800000, 25, 58, 10.548160
800000, 26, 5, 0.057600
800000, 26, 7, 10.548160
800000, 28, 1, 10.548160
800000, 28, 8, 0.038400
800000, 29, 8, 0.072000
800000, 30, 4, 10.548160
800000, 30, 6, 0.072000
800000, 31, 4, 0.038400
800000, 33, 2, 0.072000
800000, 33, 4, 0.004800
800000, 34, 2, 10.548160
800000, 34, 4, 10.548160
800000, 35, 2, 10.548160
800000, 35, 7, 9.099840
800000, 35, 8, 0.072000
800000, 36, 3, 0.072000
800000, 36, 6, 0.144000
800000, 37, 5, 10.548160
800000, 38, 2, 0.072000
800000, 38, 7, 0.091200
800000, 39, 5, 0.072000
800000, 39, 7, 0.072000
800000, 41, 1, 10.548160
800000, 42, 5, 0.072000
800000, 44, 2, 10.548160
800000, 45, 7, 0.038400
800000, 45, 8, 0.072000
800000, 46, 5, 0.033600
800000, 47, 3, 0.072000
800000, 47, 6, 0.072000
800000, 48, 1, 10.548160
800000, 49, 5, 4.754880
800000, 50, 6, 3.306560
800000, 51, 3, 0.072000
800000, 51, 4, 0.072000
800000, 51, 5, 0.072000
800000, 53, 1, 10.548160
800000, 54, 4, 0.072000
800000, 55, 4, 10.548160
800000, 56, 2, 0.072000
800000, 58, 8, 10.548160
800000, 59, 1, 0.072000
800000, 59, 2, 0.072000
800000, 59, 4, 0.072000
800000, 60, 3, 10.557760
800000, 60, 6, 10.620160
800000, 61, 3, 10.548160
800000, 62, 2, 0.072000
800000, 62, 7, 5.479040
800000, 63, 3, 18.923840
800000, 63, 5, 1.134080
800000, 63, 7, 0.072000
800000, 64, 1, 0.072000
800000, 64, 8, 0.072000
800000, 65, 1, 0.072000
800000, 66, 2, 10.548160
800000, 67, 3, 0.004800
800000, 67, 8, 0.144000
800000, 68, 1, 0.072000
800000, 68, 4, 10.548160
800000, 68, 7, 10.548160
800000, 69, 1, 10.548160
800000, 69, 3, 10.548160
800000, 69, 7, 0.072000
800000, 70, 5, 0.067200
800000, 71, 7, 8.375680
800000, 72, 5, 10.548160
800000, 72, 6, 10.548160
800000, 72, 7, 4.754880
800000, 73, 2, 10.548160
800000, 73, 6, 10.620160
800000, 74, 4, 0.129600
800000, 75, 2, 0.072000
800000, 75, 6, 10.548160
800000, 77, 1, 0.072000
800000, 77, 5, 10.548160
800000, 78, 7, 18.199680
800000, 78, 8, 4.754880
800000, 79, 1, 10.548160
800000, 81, 1, 10.548160
800000, 81, 6, 0.072000
800000, 83, 1, 0.072000
800000, 83, 2, 0.014400
800000, 83, 4, 0.009600
800000, 83, 6, 0.072000
800000, 83, 8, 10.548160
800000, 84, 7, 0.009600
800000, 86, 2, 10.548160
800000, 86, 8, 10.620160
800000, 87, 3, 10.548160
800000, 88, 3, 0.072000
800000, 88, 5, 10.548160
800000, 89, 5, 0.072000
1300000, 0, 1, 594.368320
1300000, 0, 2, 84.943360
1300000, 1, 1, 534.636160
1300000, 1, 2, 75.279680
1300000, 2, 1, 531.297920
1300000, 2, 2, 74.521920
1300000, 3, 1, 562.092480
1300000, 3, 2, 78.075520
1300000, 4, 1, 594.152320
1300000, 4, 2, 83.139840
1300000, 5, 1, 594.579520
1300000, 5, 2, 84.895360
1300000, 6, 1, 569.395840
1300000, 6, 2, 78.948480
1300000, 7, 1, 565.563840
1300000, 7, 2, 78.962880
1300000, 8, 1, 618.745600
1300000, 8, 2, 86.813440
1300000, 9, 1, 588.757440
1300000, 9, 2, 82.516480
1300000, 10, 1, 509.947520
1300000, 10, 2, 71.582080
1300000, 11, 1, 507.237440
1300000, 11, 2, 71.577280
1300000, 12, 1, 593.984320
1300000, 12, 2, 84.828160
1300000, 13, 1, 594.603520
1300000, 13, 2, 84.856960
1300000, 14, 1, 614.880000
1300000, 14, 2, 87.796800
1300000, 15, 1, 663.509120
1300000, 15, 2, 94.237440
1300000, 16, 1, 564.326720
1300000, 16, 2, 594.157120
1300000, 16, 3, 532.717440
1300000, 16, 4, 530.022400
1300000, 16, 5, 560.509760
1300000, 16, 6, 592.968000
1300000, 16, 7, 594.387520
1300000, 16, 8, 567.702720
1300000, 17, 1, 662.080000
1300000, 17, 2, 616.793280
1300000, 17, 3, 586.560320
1300000, 17, 4, 507.937600
1300000, 17, 5, 506.393920
1300000, 17, 6, 594.603520
1300000, 17, 7, 594.709120
1300000, 17, 8, 613.858880
1300000, 18, 1, 86.281280
1300000, 18, 2, 70.891520
1300000, 18, 14, 42.188480
1300000, 18, 21, 0.283200
1300000, 18, 23, 0.278400
1300000, 18, 31, 40.836160
1300000, 18, 40, 38.380480
1300000, 18, 46, 42.188480
1300000, 18, 53, 0.153600
1300000, 18, 61, 2.896640
1300000, 19, 1, 78.780480
1300000, 19, 2, 78.104320
1300000, 19, 3, 29.690560
1300000, 19, 10, 0.196800
1300000, 19, 11, 0.206400
1300000, 19, 13, 0.283200
1300000, 19, 23, 42.188480
1300000, 19, 36, 42.188480
1300000, 19, 46, 36.932160
1300000, 19, 50, 0.283200
1300000, 20, 1, 74.435520
1300000, 20, 2, 67.174720
1300000, 20, 4, 42.188480
1300000, 20, 10, 0.129600
1300000, 20, 33, 29.690560
1300000, 20, 37, 0.283200
1300000, 20, 51, 0.177600
1300000, 20, 57, 68.982400
1300000, 20, 60, 0.283200
1300000, 21, 1, 63.597120
1300000, 21, 2, 66.445760
1300000, 21, 6, 0.110400
1300000, 21, 11, 0.283200
1300000, 21, 25, 0.124800
1300000, 21, 26, 26.069760
1300000, 21, 36, 42.188480
1300000, 21, 39, 33.311360
1300000, 21, 47, 42.188480
1300000, 21, 58, 0.283200
1300000, 22, 1, 63.630720
1300000, 22, 2, 70.176960
1300000, 22, 4, 0.283200
1300000, 22, 7, 42.188480
1300000, 22, 18, 0.105600
1300000, 22, 35, 42.188480
1300000, 22, 36, 0.153600
1300000, 22, 39, 42.188480
1300000, 22, 52, 38.380480
1300000, 22, 63, 0.283200
1300000, 23, 1, 81.053760
1300000, 23, 2, 75.289280
1300000, 23, 5, 42.188480
1300000, 23, 19, 42.188480
1300000, 23, 25, 0.220800
1300000, 23, 26, 42.188480
1300000, 23, 35, 0.187200
1300000, 23, 39, 42.188480
1300000, 23, 45, 0.283200
1300000, 23, 53, 0.283200
1300000, 24, 1, 84.789760
1300000, 24, 2, 81.830720
1300000, 24, 3, 0.283200
1300000, 24, 13, 42.188480
1300000, 24, 14, 0.283200
1300000, 24, 41, 0.259200
1300000, 24, 45, 34.035520
1300000, 24, 52, 42.188480
1300000, 24, 55, 42.188480
1300000, 24, 58, 0.225600
1300000, 25, 1, 84.789760
1300000, 25, 2, 70.963520
1300000, 25, 3, 42.188480
1300000, 25, 17, 42.188480
1300000, 25, 27, 7.241600
1300000, 25, 29, 0.153600
1300000, 25, 39, 34.035520
1300000, 25, 47, 0.283200
1300000, 25, 57, 0.283200
1300000, 25, 65, 42.188480
1300000, 25, 66, 0.283200
1300000, 26, 1, 42.188480
1300000, 26, 3, 26.793920
1300000, 26, 6, 0.283200
1300000, 27, 4, 42.471680
1300000, 28, 7, 42.188480
1300000, 29, 3, 0.096000
1300000, 30, 6, 42.188480
1300000, 33, 1, 0.187200
1300000, 33, 2, 0.115200
1300000, 34, 1, 0.192000
1300000, 34, 3, 0.283200
1300000, 36, 1, 0.283200
1300000, 36, 8, 42.188480
1300000, 37, 2, 42.188480
1300000, 37, 6, 0.283200
1300000, 40, 1, 42.188480
1300000, 41, 4, 0.091200
1300000, 42, 7, 42.188480
1300000, 44, 8, 0.283200
1300000, 46, 3, 42.188480
1300000, 46, 8, 0.264000
1300000, 48, 3, 0.110400
1300000, 48, 5, 0.211200
1300000, 49, 5, 23.173120
1300000, 49, 7, 42.001280
1300000, 50, 1, 4.344960
1300000, 52, 7, 0.139200
1300000, 54, 2, 37.656320
1300000, 54, 8, 0.283200
1300000, 56, 4, 26.793920
1300000, 58, 5, 0.172800
1300000, 58, 6, 42.188480
1300000, 59, 3, 42.188480
1300000, 59, 4, 0.144000
1300000, 59, 5, 42.188480
1300000, 60, 2, 0.283200
1300000, 62, 1, 31.138880
1300000, 62, 5, 30.414720
1300000, 62, 6, 41.277120
1300000, 62, 7, 42.188480
1300000, 63, 2, 36.932160
1300000, 64, 6, 0.249600
1300000, 68, 5, 0.283200
1300000, 68, 8, 31.138880
1300000, 69, 2, 42.188480
1300000, 69, 3, 34.035520
1300000, 70, 5, 42.188480
1300000, 70, 7, 0.273600
1300000, 73, 1, 0.283200
1300000, 74, 2, 0.163200
1300000, 75, 6, 35.483840
1300000, 75, 8, 42.188480
1300000, 76, 5, 0.283200
1300000, 76, 8, 0.139200
1300000, 78, 8, 42.188480
1300000, 80, 4, 66.085760
1300000, 80, 7, 0.283200
1300000, 81, 3, 0.283200
1300000, 81, 6, 0.216000
1300000, 83, 2, 0.283200
1300000, 84, 2, 1.448320
1300000, 86, 4, 0.283200
1300000, 88, 1, 42.188480
1300000, 89, 7, 0.283200
1400000, 0, 1, 2236.420480
1400000, 0, 2, 339.783040
1400000, 1, 1, 2413.854720
1400000, 1, 2, 369.756800
1400000, 2, 1, 2464.336000
1400000, 2, 2, 358.582400
1400000, 3, 1, 2445.780160
1400000, 3, 2, 331.807680
1400000, 4, 1, 2339.203840
1400000, 4, 2, 318.772800
1400000, 5, 1, 2317.094400
1400000, 5, 2, 318.604800
1400000, 6, 1, 2456.930560
1400000, 6, 2, 345.768320
1400000, 7, 1, 2373.532800
1400000, 7, 2, 342.008320
1400000, 8, 1, 2471.332160
1400000, 8, 2, 355.719360
1400000, 9, 1, 2487.849280
1400000, 9, 2, 363.915520
1400000, 10, 1, 2606.574400
1400000, 10, 2, 367.675520
1400000, 11, 1, 2544.009280
1400000, 11, 2, 369.584000
1400000, 12, 1, 2316.496320
1400000, 12, 2, 346.947840
1400000, 13, 1, 2242.515520
1400000, 13, 2, 348.319360
1400000, 14, 1, 2349.935360
1400000, 14, 2, 357.699840
1400000, 15, 1, 2351.615360
1400000, 15, 2, 344.890560
1400000, 16, 1, 2372.011200
1400000, 16, 2, 2235.260160
1400000, 16, 3, 2415.414720
1400000, 16, 4, 2464.532800
1400000, 16, 5, 2445.487360
1400000, 16, 6, 2338.301440
1400000, 16, 7, 2316.457280
1400000, 16, 8, 2457.343360
1400000, 17, 1, 2353.879680
1400000, 17, 2, 2472.205760
1400000, 17, 3, 2488.766080
1400000, 17, 4, 2606.958400
1400000, 17, 5, 2542.007680
1400000, 17, 6, 2312.998400
1400000, 17, 7, 2241.331200
1400000, 17, 8, 2350.727360
1400000, 18, 1, 342.535680
1400000, 18, 2, 342.051520
1400000, 18, 4, 0.168000
1400000, 18, 6, 42.188480
1400000, 18, 7, 0.283200
1400000, 18, 12, 42.471680
1400000, 18, 15, 2.172480
1400000, 18, 17, 42.188480
1400000, 18, 22, 42.188480
1400000, 18, 23, 42.193280
1400000, 18, 24, 22.732160
1400000, 18, 26, 42.471680
1400000, 18, 29, 0.283200
1400000, 18, 31, 1.635520
1400000, 18, 34, 0.014400
1400000, 18, 35, 42.188480
1400000, 18, 36, 84.660160
1400000, 18, 37, 42.188480
1400000, 18, 38, 42.188480
1400000, 18, 40, 4.072000
1400000, 18, 41, 42.188480
1400000, 18, 43, 0.566400
1400000, 18, 44, 0.283200
1400000, 18, 46, 0.283200
1400000, 18, 49, 0.283200
1400000, 18, 53, 0.129600
1400000, 18, 56, 32.870400
1400000, 18, 57, 42.188480
1400000, 18, 58, 42.188480
1400000, 18, 61, 39.291840
1400000, 18, 62, 0.283200
1400000, 18, 65, 0.283200
1400000, 19, 1, 355.906560
1400000, 19, 2, 346.646080
1400000, 19, 3, 12.781120
1400000, 19, 8, 42.188480
1400000, 19, 10, 1.817920
1400000, 19, 11, 101.833600
1400000, 19, 12, 0.283200
1400000, 19, 14, 0.283200
1400000, 19, 16, 0.120000
1400000, 19, 18, 0.283200
1400000, 19, 30, 0.283200
1400000, 19, 31, 0.283200
1400000, 19, 34, 42.188480
1400000, 19, 38, 0.264000
1400000, 19, 40, 0.283200
1400000, 19, 41, 0.283200
1400000, 19, 42, 42.188480
1400000, 19, 43, 43.038080
1400000, 19, 44, 42.188480
1400000, 19, 45, 42.471680
1400000, 19, 46, 5.256320
1400000, 19, 49, 84.376960
1400000, 19, 50, 42.188480
1400000, 19, 54, 0.192000
1400000, 19, 55, 84.376960
1400000, 19, 60, 42.188480
1400000, 19, 61, 42.188480
1400000, 19, 62, 0.283200
1400000, 19, 63, 18.104000
